transaction_id,transaction_date,value_date,account_id,customer_id,transaction_type,amount,running_balance,description,reference_number,channel,merchant_name,merchant_category_code,is_debit,status,currency,exchange_rate
43ba4819-820a-450b-b4a7-bf42241433af,2023-10-10,2023-10-12,e31c8057-f8e4-4718-a220-bfc4ae9a6d93,7a82fc95-2e3f-4291-bcd9-16146d4b26f8,Online Purchase,12503.51,-5288.82,Caltex SA,REF735515099,ATM,Caltex SA,5621,True,Completed,ZAR,1.0
46698708-3756-49e4-b63c-a8946a95cbb0,2022-03-03,2022-03-04,171083ad-f623-44cb-99da-bb50f3df3c0c,d289ca96-2681-47e6-97d3-3e049227ddd7,POS,2298.95,97327.25,Truworths,REF355981319,ATM,Truworths,5945,True,Completed,ZAR,1.0
334f2a85-e6d3-4eb7-bb57-59da9d60edfe,2018-07-16,2018-07-18,52882b60-b4ef-4bf3-be32-888324343fe6,70028cc6-1375-43f1-9ff4-06252c233a53,RTGS,3963834.42,3985409.01,RTGS - facilitate mission-critical relationship,REF392993648,Branch,,,False,Completed,ZAR,1.0
ea3a08df-8849-4dbd-af71-1e3995a66c9f,2017-07-22,2017-07-24,2b31972f-83be-4b9b-a2be-b6ceb5b85ec7,d289ca96-2681-47e6-97d3-3e049227ddd7,Online Purchase,7602.76,337887.91,Steers,REF995420722,ATM,Steers,5311,True,Reversed,ZAR,1.0
09c169b3-9056-42d2-ad54-52545361fc62,2022-09-18,2022-09-19,aa25707a-bd2b-4b3d-83f0-a5592a62597a,3fccfc5f-188c-4979-a61b-0201410be359,Internal Transfer,75869.12,-56463.85,Internal Transfer - deliver value-added metrics,REF372918603,Online,,,True,Completed,ZAR,1.0
6b7dbb0d-a7b6-42a7-8a44-85b2d3112809,2015-09-08,2015-09-10,ae0af86c-b7f4-462b-afe9-f12f61f68957,7bfaa120-090a-4fb9-8675-9dc0fc952ff3,Cash Deposit,33703.51,197082.54,Cash Deposit - integrate efficient experiences,REF277069831,Mobile,,,False,Completed,ZAR,1.0
02375259-1cc2-443d-b50f-742c992002a0,2023-03-15,2023-03-15,491eed32-e46e-4b4d-a27e-8a842507e5c0,5a59e0f6-712f-461e-8506-d79ff0bf9914,ATM Withdrawal,2382.96,182271.77,ATM Withdrawal - strategize revolutionary portals,REF215390816,Mobile,,,True,Completed,ZAR,1.0
486f1d8a-9af6-42a0-a850-0d11062645de,2015-07-15,2015-07-16,fd244ae1-ddb8-4e67-a44f-41bc715d0f10,85b82117-2d26-41b2-a71e-0b9a810d82e6,EFT,287516.74,53350.3,EFT - whiteboard leading-edge networks,REF701511131,ATM,,,True,Completed,ZAR,1.0
3704efbf-10bf-4cae-b5ad-8a530b43a442,2024-07-21,2024-07-22,1e548bf2-0c94-444d-918c-8ddfbad08b16,e99f7956-cc34-4de2-8510-ed7a366f6fa5,EFT,248280.18,321486.01,EFT - cultivate collaborative metrics,REF835019588,ATM,,,False,Completed,ZAR,1.0
4cdac7a4-6427-47c8-939a-d6f82e730440,2015-04-21,2015-04-21,ab92a49b-6757-4856-8b46-fa9fb7727732,209811af-6b34-4403-a553-a4aed09aaf0e,Debit Order,1970.6,2045094.54,Debit Order - synthesize virtual info-mediaries,REF357584557,API,,,True,Pending,ZAR,1.0
45a2f14a-a43e-41fa-a5ba-a6c2d10a5287,2022-02-09,2022-02-11,ce280927-50cd-4587-8e81-2f37438809e9,70028cc6-1375-43f1-9ff4-06252c233a53,Salary Credit,62648.44,1506350.11,Salary Credit - integrate out-of-the-box web-readiness,REF919877368,Mobile,,,False,Completed,ZAR,1.0
9ab3e525-a0d3-4aae-9340-7bc87ee6310a,2017-02-01,2017-02-03,3b2a38be-2c85-4c9d-b093-940db3525b05,b2a41524-5f95-4187-a0bd-d30fa615eeb7,Debit Order,6361.26,29600.42,Debit Order - unleash virtual channels,REF768678340,API,,,True,Completed,ZAR,1.0
7795ddaf-fd5f-427b-80ca-a48c0fd5c39b,2019-05-10,2019-05-10,6cc530ab-4fc6-4709-8b76-d3fe16e6254a,cb29fca6-4779-47de-b4d8-d702da77cbe5,Interest,796.13,1362877.54,Interest - deploy 24/7 markets,REF126959709,API,,,False,Pending,ZAR,1.0
e8057b18-c61f-4f02-ac99-7c53f36972bd,2022-08-22,2022-08-23,ef35a510-2157-4073-b4a0-0c25282a022c,e67fb514-f205-44b3-8ad0-92adffde1fbe,Debit Order,8946.7,-1993.05,Debit Order - whiteboard leading-edge vortals,REF925677851,Online,,,True,Completed,ZAR,1.0
b19758ec-8314-44de-8832-0d4b2cf5080d,2022-12-05,2022-12-06,374775ef-2580-4a26-b9a2-66731a35b15e,7f164959-ebef-49cb-89cd-6a303fdad6f3,Online Purchase,14194.49,-31415.33,City Power,REF258557676,Online,City Power,5661,True,Completed,ZAR,1.0
a75aaba1-82ec-402b-a9c0-640841a302f0,2018-05-20,2018-05-22,050a2c77-0f72-4593-a5a8-8e26eccc6d35,7f164959-ebef-49cb-89cd-6a303fdad6f3,Online Purchase,17767.85,-228387.29,Amazon SA,REF512919874,API,Amazon SA,5945,True,Completed,ZAR,1.0
befd9dfd-bcd7-4cab-9422-991e2981c63f,2023-03-23,2023-03-24,c248f431-cc97-47a5-a7f1-a519c58e22b7,b2c4e28e-9d78-40ad-a44e-e4272355ff8d,Online Purchase,15943.33,629128.66,Naspers,REF335836851,Branch,Naspers,8011,True,Failed,ZAR,1.0
d7b78bde-9a3a-4776-a617-d9206ce3bfed,2024-02-01,2024-02-01,180051f3-1c48-4db1-9fd9-fdd948a928b0,b1adeca9-4aa9-4e7a-9c81-23e8dcd187dd,Cash Deposit,41748.2,50388.49,Cash Deposit - iterate efficient solutions,REF746781652,Online,,,False,Completed,EUR,20.4857
9d558b26-7657-4c78-88b9-40ce47ba9ad1,2018-03-30,2018-03-30,2834ee8e-df6f-4ee5-a24e-c905e2d78f8d,b2ebfe50-e47c-439c-abf6-a9f68942352d,ATM Withdrawal,1825.26,-327217.49,ATM Withdrawal - facilitate turn-key communities,REF176923038,Mobile,,,True,Completed,ZAR,1.0
5dfa6d91-f5b1-4048-8a9c-b27bc5992cad,2022-08-25,2022-08-26,63e8d55d-acc6-4d1d-aae3-640554dbeda9,6bbe05a2-51ff-4b96-b97f-bfac093c215e,Cash Deposit,1668.32,4723.34,Cash Deposit - mesh value-added web services,REF185305981,Branch,,,False,Completed,ZAR,1.0
ef8b8217-bf4a-4923-a3ea-e13c52c61c2c,2020-08-28,2020-08-30,0d7fdd73-541b-4a96-a8e0-845255fcdd6b,486a746b-2d35-4be5-8a5b-9aa5365c8ecb,ATM Withdrawal,2919.06,1895.22,ATM Withdrawal - deploy leading-edge partnerships,REF479556775,Online,,,True,Completed,ZAR,1.0
1068af2e-0252-4075-bc2e-84cb8863f035,2021-02-18,2021-02-19,3b2a38be-2c85-4c9d-b093-940db3525b05,b2a41524-5f95-4187-a0bd-d30fa615eeb7,Cash Deposit,38140.59,67741.01,Cash Deposit - transition B2B niches,REF669893639,Online,,,False,Completed,ZAR,1.0
ff4d33bf-5a73-45eb-8562-d151392ebc67,2023-10-22,2023-10-24,2e72bfad-8c73-4837-ab65-169bbeebbb9f,76b85659-01fe-405a-84a4-11f51d8dba1b,POS,4609.6,15258.86,Woolworths,REF707593825,Branch,Woolworths,4814,True,Completed,ZAR,1.0
2e5c72c4-1d98-4c92-9f81-77ec6b8982cb,2017-01-07,2017-01-09,b5dc4269-fbe9-489c-a309-cc3252c9a46e,cd2e6f39-f46e-4121-baa3-933966d859b5,Interest,1701.19,455773.09,Interest - reinvent visionary paradigms,REF991599028,Online,,,False,Pending,ZAR,1.0
6d39dd0b-aaf5-4e18-8c47-b5c685def8d2,2021-10-09,2021-10-10,b44f570d-ae9d-416f-9d38-762111c1a61a,e2036727-9aa9-4d66-8e3c-ecf418907d7b,ATM Withdrawal,1627.27,181043.73,ATM Withdrawal - expedite 24/365 mindshare,REF656662385,Online,,,True,Completed,ZAR,1.0
bf62ebef-70ba-4720-8369-dffb8631aaf9,2015-10-19,2015-10-21,70802b63-5a5b-45be-9185-1b194101adff,f7e17a8d-c52e-4334-94e7-e1870e6b11c7,EFT,99328.48,45416.52,EFT - reinvent clicks-and-mortar content,REF746940363,Mobile,,,True,Completed,ZAR,1.0
7b36cd98-e182-43bc-870f-01c3510bd7a6,2024-02-15,2024-02-16,2101ea33-fa20-49e5-9f17-f87cf327ec9e,489a6541-a54b-4982-ab84-00aa5d9b5247,Salary Credit,48496.72,176171.3,Salary Credit - engage cross-media initiatives,REF777705668,Mobile,,,False,Completed,ZAR,1.0
b3a2eb39-f5fb-49cd-aefd-93d1d4697afc,2024-08-12,2024-08-14,8e5a4ffb-d1fa-4533-85dc-05b4f717eecc,8da1a481-6fdc-4f90-b170-a31161a6f4d7,Cheque,128866.08,-105395.25,Cheque - target e-business networks,REF661169622,ATM,,,True,Completed,ZAR,1.0
4cda2a7e-c3b2-4e47-a6cc-a3307588dc49,2023-06-24,2023-06-26,4c4ef8a8-c680-4339-af5a-5a7d0949455c,c78a0d18-6aa0-49e8-8fae-3d1bafc78948,ATM Withdrawal,1018.75,20678.95,ATM Withdrawal - evolve one-to-one infrastructures,REF842842663,Mobile,,,True,Completed,ZAR,1.0
4da6bea0-7e69-4832-9fa8-aa94eca546e5,2023-06-15,2023-06-16,261e07bd-9c64-4f41-8d75-1e52efd4857c,831e25ee-c1ad-42db-9095-edb225bf8f2e,Internal Transfer,73151.06,57625.61,Internal Transfer - drive e-business ROI,REF466653340,ATM,,,True,Completed,ZAR,1.0
cbbacf6e-d012-4c49-b14f-18cdc64186f5,2016-10-06,2016-10-08,bf8cac5f-dc55-4b58-9a74-a337e8826ca8,eaf88bf2-93bd-40fc-bc6a-c6a64d63c873,ATM Withdrawal,2633.5,-42296.52,ATM Withdrawal - benchmark vertical communities,REF442933568,ATM,,,True,Completed,ZAR,1.0
6c6a06be-0c66-4874-9020-97abf99ab3e4,2019-03-25,2019-03-27,4ebf2027-4735-4f93-9c60-fbc96ddc0d22,a402e265-cc8d-46d1-9ec2-5bd8cf1ace26,Debit Order,6821.26,-9399.4,Debit Order - architect out-of-the-box bandwidth,REF602251383,Online,,,True,Completed,ZAR,1.0
8d80ed10-99fe-4fff-a199-7c69d21b860b,2017-05-06,2017-05-06,f79373e0-e98c-4790-ab57-b1db483cb2cc,f794df90-7eeb-476c-80ce-223f387b0ed7,Online Purchase,120.71,5726.32,Cell C,REF673690186,API,Cell C,5912,True,Completed,ZAR,1.0
36da0566-ad6c-466d-8697-fe18e2b76c46,2020-09-10,2020-09-11,a3875360-baab-4ef9-bd90-c7cc3080df8e,80a0e354-f0ed-4c02-8581-df6ad8d9e5b4,ATM Withdrawal,2460.25,-3598.92,ATM Withdrawal - matrix interactive content,REF482983285,Online,,,True,Completed,ZAR,1.0
ea30fe28-d59c-44d4-874c-d9b1e45e5361,2024-03-23,2024-03-24,4bf7900a-4397-4025-8c18-81de568cbdf1,8fba209e-c55a-4360-b9f8-88afbea95510,POS,2626.01,7332.74,Shoprite,REF722518599,ATM,Shoprite,5621,True,Completed,ZAR,1.0
59fff22d-2b6a-4514-ae62-bf286fde3a0e,2016-06-25,2016-06-25,7a331419-a7d8-497b-9000-2514c1673322,a402e265-cc8d-46d1-9ec2-5bd8cf1ace26,EFT,276105.66,289545.64,EFT - extend end-to-end content,REF811902578,Branch,,,False,Completed,USD,18.4713
3497fa52-572c-40bd-9152-9e4c4d9ed13e,2015-07-06,2015-07-07,b84038fb-ab05-45ae-bf42-0b064b9a7fb2,e0b5f00e-16ba-45c5-a3b3-a04b555efc7c,Online Purchase,18129.88,-185470.65,Telkom,REF728590179,ATM,Telkom,5621,True,Completed,ZAR,1.0
b3870cc7-4e02-447f-b625-345f64ba8c46,2024-12-10,2024-12-11,da140cb1-fcc7-4b03-9a32-c0f16479d0ae,e71a08cf-be56-47a3-b46e-9ecf60c33100,Salary Credit,73607.17,74262.53,Salary Credit - synergize front-end ROI,REF408732497,API,,,False,Completed,ZAR,1.0
7dcfe7cb-576e-413c-a19b-24ffee6837c5,2015-03-27,2015-03-29,5d4df3a3-420b-4f1f-8676-c915f882f32d,f555d33d-f80b-4502-ab66-8e64ef1b51f0,Online Purchase,4202.73,2587578.75,Telkom,REF378852723,Online,Telkom,5661,True,Completed,ZAR,1.0
caadceb7-fd7b-4a22-be44-f3e701d281c1,2020-07-20,2020-07-20,f8dc5c17-f19e-45d8-98fd-dbe2a2310183,7c3e20ce-4d78-41a8-b392-d7bf5e6f6aa6,Internal Transfer,91967.47,142717.51,Internal Transfer - enable turn-key e-markets,REF759145998,ATM,,,False,Completed,ZAR,1.0
7772f013-9bad-4367-9104-70445cf8aef8,2022-01-20,2022-01-21,24aa01ba-7ef5-41ed-a6c8-d2f6607f7334,7004ba49-cc98-4563-98c1-fb9294bc842a,EFT,83915.02,85088.63,EFT - e-enable dynamic niches,REF985508331,Mobile,,,False,Completed,ZAR,1.0
38a8dd1b-820f-467e-8d66-6b9d9a193865,2022-08-25,2022-08-26,2a6f29ca-3f12-4fb0-87b9-f7a45a129e2d,31e7d721-e2e5-4bc2-8b0f-1c16bf58e45e,EFT,448060.23,1576799.05,EFT - reinvent distributed portals,REF352895218,Mobile,,,False,Completed,ZAR,1.0
92cb6147-40b0-4c23-8994-ef1e508c0020,2015-11-27,2015-11-29,1ffe4c87-5a03-4619-bf6b-62b2756685b2,75219f36-177a-4fcf-9a9f-8838c52ad8ab,EFT,317743.68,-258920.75,EFT - morph e-business models,REF800854831,Mobile,,,True,Completed,ZAR,1.0
15688650-0d2e-41e1-9819-8d3e5a1c8e3a,2022-07-18,2022-07-18,60d5ca92-f3b4-450a-af76-aaef28bca857,8f737087-08dc-4f04-8ac2-54f2df51532c,POS,3139.51,6172.36,Edgars,REF294212328,Mobile,Edgars,5912,True,Completed,ZAR,1.0
a2645541-78ad-451e-ab17-bb554ddb36e5,2017-03-13,2017-03-14,37e86a8d-69c5-4ce0-8cb5-ee7924b11e98,60e9b09c-e343-401f-9e56-3f88d8ea072a,POS,336.73,-24736.79,Amazon SA,REF293062211,Online,Amazon SA,4816,True,Completed,ZAR,1.0
f35fbdad-2b65-46cd-b6b2-abb60451ab43,2022-04-12,2022-04-12,57cd69e4-3b4e-4e1d-97e3-2778d2111830,27cf3535-ec87-4531-ae61-98411ccdf94e,Interest,3052.51,1275275.49,Interest - benchmark bricks-and-clicks convergence,REF889172754,ATM,,,False,Completed,ZAR,1.0
ed772d5d-9838-4519-a2f2-4b0e10f3c7ed,2024-01-13,2024-01-15,cd0214f0-8fd3-44db-82b3-f0954e4b8abe,1b11cb58-1fc0-4e6b-862b-67d24124c2ba,POS,2004.19,64798.84,Steers,REF234567004,ATM,Steers,4816,True,Completed,ZAR,1.0
180bcc77-9d99-46da-9aed-00c52ef88a09,2015-12-05,2015-12-07,6069612c-17ee-488b-8ac9-77aaac64b910,943b547a-caaf-4494-a2d8-c22932b3d538,Online Purchase,17869.48,-20320.24,Telkom,REF811125516,API,Telkom,7011,True,Pending,ZAR,1.0
4bbba4e7-ad1b-467a-8e66-4b8527977aed,2015-04-30,2015-05-01,49872938-3bcb-4b56-9d49-9abf80100892,9c929fca-0c97-4d17-9ce5-7d14328fba3e,Internal Transfer,42087.56,58108.5,Internal Transfer - e-enable frictionless paradigms,REF845583778,Mobile,,,False,Completed,ZAR,1.0
46b8cf6e-f791-4a32-b36c-ade17bd3968c,2018-11-20,2018-11-20,15ea78eb-f4e5-4950-a942-fb354a54cfbc,bca80148-e7b8-4cd0-9ed4-29ebc0a69045,Cash Deposit,28742.36,36217.3,Cash Deposit - orchestrate best-of-breed e-commerce,REF575632849,ATM,,,False,Completed,ZAR,1.0
49c3dc2d-c7c2-4a62-be73-38896badcdb8,2019-02-10,2019-02-10,6aace404-3878-4cc8-bd1d-9fdc693412bc,c046d20f-f8d8-4553-bbfd-4056d99a8e05,Online Purchase,6865.95,39651.57,Pick n Pay,REF366250420,Online,Pick n Pay,5734,True,Completed,ZAR,1.0
88ea6b31-d979-4a0d-b33b-eef9a0acbf07,2022-09-05,2022-09-05,cd0e5197-ffee-4c5c-98a5-8e378e49a22c,85ce4f3b-c7f7-4a94-bb92-3bd49ee0b3b2,Fee,57.67,135261.95,Fee - visualize front-end e-tailers,REF112279598,Online,,,True,Completed,ZAR,1.0
40bea805-9228-4940-8640-f19eeef843dc,2019-05-02,2019-05-02,8723aed5-97bd-488b-8ff1-776545d3901a,bbbac18e-3bf9-43fa-9184-da720b7e6c0d,EFT,325727.22,288847.97,EFT - scale real-time infrastructures,REF782404968,Mobile,,,False,Completed,ZAR,1.0
77ddafbb-f1d2-4faf-a049-5e2577c8dcb1,2017-06-25,2017-06-25,be62e15c-7c23-42b8-ba55-8524277e4c10,50f6d663-1915-47b1-87fd-38c31e37a363,POS,4335.68,-37684.15,Clicks,REF270014131,Online,Clicks,5945,True,Completed,ZAR,1.0
32ba9bf0-2ad4-4a60-8abc-24e3fe97be0f,2015-07-11,2015-07-11,316bf90c-9610-4a00-a145-35be50706245,fe7e677d-74e5-49b5-b656-0b6c8f1374bb,ATM Withdrawal,2969.68,78728.8,ATM Withdrawal - morph killer bandwidth,REF628594415,ATM,,,True,Failed,ZAR,1.0
1ea34452-83cb-44fa-a295-e0ee33d0f7ac,2019-04-19,2019-04-20,ec4f5235-c485-47ab-9100-a624cb729e72,fd250f7b-e79e-409d-82f0-7d0f61426f0b,RTGS,1511270.45,-1527309.61,RTGS - integrate one-to-one deliverables,REF863797634,Online,,,True,Completed,ZAR,1.0
84d1de31-86c8-424b-97b0-00694fdbaa27,2017-05-13,2017-05-13,96a359f2-8ea9-4552-9823-0cb8dc3384be,12db6aa0-0390-4394-a2b6-2809e25100ce,POS,3493.88,2106.22,Discovery Health,REF125985523,ATM,Discovery Health,7011,True,Completed,ZAR,1.0
0d75bdc9-9f3c-4c05-a98d-8ef4085c06ac,2016-08-30,2016-09-01,d224f288-e178-4fbc-9be9-ff4b9e77c091,12f2f83e-8dda-4197-ad36-0a7ffee58769,Debit Order,8048.2,-7547.52,Debit Order - syndicate global bandwidth,REF812365471,ATM,,,True,Completed,ZAR,1.0
549c0260-3dcc-410b-8df6-4e1def83c634,2019-06-18,2019-06-19,84f76d86-3d55-446b-b8d0-6ee04eadf2f8,b50188f4-7953-4ae2-923a-3ba84c79c311,POS,1213.95,34796.63,Mr Price,REF240341764,Online,Mr Price,5541,True,Completed,ZAR,1.0
decc335f-48fb-4c14-85b1-a6682f1bd470,2018-05-16,2018-05-17,24aa01ba-7ef5-41ed-a6c8-d2f6607f7334,7004ba49-cc98-4563-98c1-fb9294bc842a,Online Purchase,17033.49,68055.14,Steers,REF609163765,Mobile,Steers,5311,True,Completed,ZAR,1.0
b6f79bfa-b305-4d2a-832a-e6f403440700,2019-04-09,2019-04-09,f2c6acbd-baee-4a1b-966d-bb49c2435723,7bebd5d3-e468-4e58-8ba1-a51e5494d51f,Debit Order,1245.24,-571.97,Debit Order - disintermediate enterprise web services,REF949037509,Mobile,,,True,Completed,ZAR,1.0
68ed495f-f59d-48da-93d2-261d3dfd538b,2019-10-28,2019-10-29,1adfd91e-e790-4bcf-af25-2f1f979fe1fb,58b6ea81-b316-4f19-a7eb-6ad8b9be5b12,Online Purchase,7899.43,-4419.5,Tiger Brands,REF627683850,Online,Tiger Brands,5541,True,Pending,ZAR,1.0
d21f91b8-812c-420b-8bfe-6a4d05cd55cc,2020-12-04,2020-12-06,969c93c2-8d3f-4e50-b798-bba98a267f2c,010cbbdf-ca53-421b-91d3-b182b9531708,Fee,454.4,2382.38,Fee - harness sticky functionalities,REF276652373,Mobile,,,True,Completed,USD,19.2711
04d99cfc-71fd-442e-b59c-8dbe58464682,2016-05-15,2016-05-17,c8592e2c-f782-4d5f-9d6e-f38386c3636d,b3d39bd1-cd6f-46d9-a1c7-e921bcb43550,Interest,362.93,309607.55,Interest - cultivate value-added communities,REF226570863,Branch,,,False,Completed,ZAR,1.0
a942f37f-e9ce-4326-81d3-f7933b197609,2020-02-24,2020-02-24,6ec04ebc-31c1-4f31-b56c-aa251bb16e6c,b4ebc28f-526a-45ea-823c-588724471955,Salary Credit,10833.56,112407.57,Salary Credit - syndicate open-source supply-chains,REF965778485,Mobile,,,False,Completed,ZAR,1.0
c9951a50-2597-4e8a-aa6d-c3e20f8f170c,2020-08-25,2020-08-27,964bfc4b-1a99-4b2e-8fa6-a3993ae21d22,8fdd3db7-43ef-48c3-ae0d-b2a85bd42e81,ATM Withdrawal,1902.61,26538.89,ATM Withdrawal - reinvent synergistic content,REF376181343,Branch,,,True,Completed,ZAR,1.0
2b116d1e-2b0f-4d8d-a9cc-72ce525eb277,2024-01-31,2024-02-02,54e7453d-5075-4b60-bfd5-2259f604822e,d29864d0-31fd-4f9f-883a-7f503b38f90f,Salary Credit,41906.52,4225801.94,Salary Credit - target viral web-readiness,REF873087775,Online,,,False,Completed,ZAR,1.0
033807ca-7a13-4b86-ba25-6a5a99386ad5,2016-03-04,2016-03-06,d8c4505e-61b3-4a9e-b9f2-97284e9c9748,00a189c0-4f82-4e48-80fd-1cbd70ae9eee,Interest,233.39,-4279.19,Interest - exploit ubiquitous applications,REF202038568,Online,,,False,Completed,ZAR,1.0
53f92ee9-d9dc-4c5e-a3dc-4e608991e010,2023-08-10,2023-08-11,42fd6454-d2cb-4eb4-b0e8-c79d19c37fa2,63e25cb7-d122-4d8b-9625-ed86260128dd,RTGS,2307695.9,-2215677.89,RTGS - drive wireless info-mediaries,REF391439068,Online,,,True,Completed,ZAR,1.0
bc5d5e77-227f-424b-bc0b-7a2c1aee416d,2024-10-03,2024-10-05,5bf04832-1502-474f-87e4-d46bd913919a,b4b59e19-8f45-47b7-a9df-b6f96235253a,ATM Withdrawal,1501.86,4321.35,ATM Withdrawal - morph out-of-the-box metrics,REF560164690,Online,,,True,Completed,ZAR,1.0
87491193-1ccb-4a14-b8a2-c0b9e8c2aff4,2019-02-26,2019-02-27,6f9d3a14-fb62-433d-8c4a-64c44506278a,d652bd9c-9352-4d5f-a454-cdcd83f77bcb,EFT,370112.41,-367099.24,EFT - syndicate wireless content,REF912120050,USSD,,,True,Completed,ZAR,1.0
f6303e6e-5a8d-4af4-ae7c-790ec02e62ac,2021-08-24,2021-08-24,25c73836-cca0-4494-b417-b0606da94f03,30a09d30-c046-45de-bf2e-c137e0b6d6f9,Cash Deposit,18360.08,39344.86,Cash Deposit - re-contextualize bleeding-edge mindshare,REF341885663,ATM,,,False,Completed,ZAR,1.0
ea56eefb-bd13-4280-a598-706ec32555ea,2017-07-10,2017-07-11,eeb5ce1e-81c5-4b18-a237-66f69d8d450a,d2a252aa-3d52-420a-b18f-5c134e1fa217,POS,4037.5,-364.81,Gym Company,REF881931213,Mobile,Gym Company,4111,True,Completed,ZAR,1.0
cf1fed88-ec64-4553-a89a-2d3e36948b07,2021-08-09,2021-08-11,35c70ef7-c8a5-413b-a104-498ea997db58,10b6de91-4e72-4c04-aca0-97c660004ffa,POS,1634.99,16897.43,Debonairs,REF625278700,Mobile,Debonairs,5621,True,Completed,ZAR,1.0
6c3afa96-900e-4c80-8097-c11035455119,2024-05-06,2024-05-06,ca835f36-8814-405c-bb07-3420c94585a6,92c7a67a-0282-45bd-b9e5-b0c203b7dba1,EFT,465836.44,-174208.03,EFT - deploy cutting-edge niches,REF978685557,Mobile,,,True,Completed,ZAR,1.0
fe38d08c-3062-4699-95a0-291de83475aa,2021-12-06,2021-12-08,62243ddd-fb1b-40d3-80a3-583ad78aa5a1,7b0bdc0b-7461-4af0-9d90-cccfe247c659,Fee,293.64,426863.29,Fee - benchmark proactive communities,REF764504911,Online,,,True,Completed,ZAR,1.0
02e89adc-d40e-498d-bac7-42e8e1aec60a,2022-01-07,2022-01-07,82458c61-63d2-4ef9-a0ee-cef8b596f7f9,bc8c5479-2c80-4d0c-a1c8-dff8c7e77791,POS,2940.68,280270.56,Netflix SA,REF403175889,API,Netflix SA,5734,True,Completed,ZAR,1.0
099fede8-daff-481f-9767-360c709d11d5,2018-07-12,2018-07-12,c8e70fec-2e9c-4c42-9900-ec9771b1633f,65fe26e8-06a8-4528-96e9-13c2d67b977c,EFT,269990.01,-265168.62,EFT - re-contextualize seamless metrics,REF333229932,USSD,,,True,Reversed,ZAR,1.0
79a2ccda-005c-48e9-b12c-c53398246d90,2021-01-12,2021-01-12,6de98d9a-790a-41f8-a651-4a604d5a28a6,3313d442-8fb2-442e-8b5b-105ae70e7556,POS,3866.02,388437.3,Shell SA,REF329788213,Mobile,Shell SA,5945,True,Completed,ZAR,1.0
3b426640-acb1-4a8b-b338-7296dacfb26b,2024-11-01,2024-11-01,0e7e9d7a-63f0-4701-8de1-31f5d8a6c9ed,70028cc6-1375-43f1-9ff4-06252c233a53,Debit Order,2016.61,80055.67,Debit Order - maximize global channels,REF756989973,USSD,,,True,Completed,EUR,19.062
047c93cf-91c0-41da-be8f-df500e52bce2,2016-12-14,2016-12-14,c7920e19-5a91-44e4-bbf3-62f76b3be307,816dc65f-d7ce-4214-a3f0-1291f7e1b5bc,POS,4098.24,216325.11,Rain,REF134657763,Mobile,Rain,5661,True,Completed,ZAR,1.0
bad03010-874f-4eee-964f-2e7f58edcf94,2016-09-22,2016-09-23,a3b82fbe-d225-4985-b790-d97c139dced8,0f56db33-98fd-4cf3-a1b3-5cbfb0f72301,Salary Credit,8154.42,9155.4,Salary Credit - generate scalable infrastructures,REF925980050,Mobile,,,False,Completed,ZAR,1.0
4875aa2b-0682-4774-a0f9-3f7a9f797f05,2018-10-14,2018-10-15,cd257c71-5604-44f5-9ec4-751c45ab6b58,443feac0-db02-4215-bac3-8466225e9316,Debit Order,4739.26,-305.18,Debit Order - generate B2B convergence,REF579609229,ATM,,,True,Completed,ZAR,1.0
79537e56-7d52-41af-b9d1-807959af49d7,2024-02-10,2024-02-12,15ea78eb-f4e5-4950-a942-fb354a54cfbc,bca80148-e7b8-4cd0-9ed4-29ebc0a69045,Debit Order,3537.45,32679.85,Debit Order - strategize frictionless bandwidth,REF933028871,Branch,,,True,Completed,ZAR,1.0
ca4bb451-b5ca-4954-b82f-7072b3f57baf,2024-01-11,2024-01-12,3127889b-2548-4e63-8e8c-193cfc6c6b98,e8f6d470-c1ad-4f42-924e-738385d4901e,POS,3099.52,731523.97,Clicks,REF326365203,Mobile,Clicks,7011,True,Completed,ZAR,1.0
279215e9-166c-47ed-abb6-9f76e990db6c,2018-10-30,2018-10-30,9a0fce8f-96ca-4c4f-a669-888b0b796de0,3f4aa40e-79e7-4a14-84a7-1bf79aaf67ac,Fee,266.86,-22639.38,Fee - repurpose B2B solutions,REF211773312,API,,,True,Failed,ZAR,1.0
91b05b12-4af1-49d6-81f3-18138761f77f,2024-03-13,2024-03-15,d0ae0e85-7872-4b7e-9efd-3b2c29c79be0,6f7c7fc1-83b4-4940-94af-fdb7c6f73e64,RTGS,2381970.9,-2468951.83,RTGS - monetize extensible infrastructures,REF317241762,Online,,,True,Completed,ZAR,1.0
e95c1df3-41e2-42d9-8490-dc92f49605dd,2024-06-13,2024-06-14,ca835f36-8814-405c-bb07-3420c94585a6,92c7a67a-0282-45bd-b9e5-b0c203b7dba1,ATM Withdrawal,347.55,-174555.58,ATM Withdrawal - incentivize best-of-breed e-commerce,REF644341186,Online,,,True,Completed,ZAR,1.0
16f6c335-e5fe-4525-9fbe-203f558d9366,2020-04-28,2020-04-28,b16a6c88-8554-4c46-b8a3-73ca2f381c22,e197f9b8-1623-4f83-ac81-bcd6906f8499,POS,861.08,1506.09,City Power,REF835681868,Branch,City Power,5541,True,Completed,ZAR,1.0
