ticker,price_date,close_price_cents
SOL,2026-03-12,9427.26
SOL,2026-03-13,9595.91
SOL,2026-03-16,9410.05
SOL,2026-03-17,9435.45
SOL,2026-03-18,9452.78
SOL,2026-03-19,9584.49
SOL,2026-03-20,9353.3
SOL,2026-03-23,9057.98
SOL,2026-03-24,9092.06
SOL,2026-03-25,9002.65
SOL,2026-03-26,9287.23
SOL,2026-03-27,9407.19
SOL,2026-03-30,9363.55
SOL,2026-03-31,9271.67
SOL,2026-04-01,9034.17
SOL,2026-04-02,9074.77
SOL,2026-04-03,9151.66
SOL,2026-04-06,8869.98
SOL,2026-04-07,8926.14
SOL,2026-04-08,9089.44
SOL,2026-04-09,8792.67
SOL,2026-04-10,8570.69
SOL,2026-04-13,9053.84
SOL,2026-04-14,8939.15
SOL,2026-04-15,9258.06
SOL,2026-04-16,9551.07
SOL,2026-04-17,9564.98
SOL,2026-04-20,9587.91
SOL,2026-04-21,10104.9
SOL,2026-04-22,10012.66
SOL,2026-04-23,10074.75
SOL,2026-04-24,9925.22
SOL,2026-04-27,9688.58
SOL,2026-04-28,9753.79
SOL,2026-04-29,9726.74
SOL,2026-04-30,9588.74
SOL,2026-05-01,9658.47
SOL,2026-05-04,9577.35
SOL,2026-05-05,9538.18
SOL,2026-05-06,9447.14
SOL,2026-05-07,9630.51
SOL,2026-05-08,9803.75
SOL,2026-05-11,9636.19
SOL,2026-05-12,10083.53
SOL,2026-05-13,9962.56
SOL,2026-05-14,10216.66
SOL,2026-05-15,10489.79
SOL,2026-05-18,10788.01
SOL,2026-05-19,10808.98
SOL,2026-05-20,10420.84
SOL,2026-05-21,10786.58
SOL,2026-05-22,10694.01
SOL,2026-05-25,10770.71
SOL,2026-05-26,11123.33
SOL,2026-05-27,11036.1
SOL,2026-05-28,11501.83
SOL,2026-05-29,11138.93
SOL,2026-06-01,10847.13
SOL,2026-06-02,10773.66
SOL,2026-06-03,10909.1
SOL,2026-06-04,10753.79
SOL,2026-06-05,10632.16
SOL,2026-06-08,10431.34
SOL,2026-06-09,10641.76
SOL,2026-06-10,10499.39
SOL,2026-06-11,10365.44
SOL,2026-06-12,10140.26
SOL,2026-06-15,10275.49
SOL,2026-06-16,10000.45
SOL,2026-06-17,10151.06
SOL,2026-06-18,9882.4
SOL,2026-06-19,9745.27
SOL,2026-06-22,9977.24
SOL,2026-06-23,9763.42
SOL,2026-06-24,9817.0
SOL,2026-06-25,9570.01
SOL,2026-06-26,9836.93
SOL,2026-06-29,9940.97
SOL,2026-06-30,9818.87
SOL,2026-07-01,10011.27
SOL,2026-07-02,10372.08
SOL,2026-07-03,10670.84
SOL,2026-07-06,10553.08
SOL,2026-07-07,10158.17
SOL,2026-07-08,9743.97
SOL,2026-07-09,9439.36
SOL,2026-07-10,9432.53
SOL,2026-07-13,9383.2
SOL,2026-07-14,9498.27
SOL,2026-07-15,9485.53
SOL,2026-07-16,9507.0
SOL,2026-07-17,9725.51
SOL,2026-07-20,10123.29
SOL,2026-07-21,10286.93
SOL,2026-07-22,10417.11
SOL,2026-07-23,10153.07
SOL,2026-07-24,10265.05
SOL,2026-07-27,10398.93
SOL,2026-07-28,10655.48
SOL,2026-07-29,10846.59
SOL,2026-07-30,10423.27
SOL,2026-07-31,10313.55
MTN,2025-11-14,9661.86
MTN,2025-11-17,9809.64
MTN,2025-11-18,9726.22
MTN,2025-11-19,10040.02
MTN,2025-11-20,9847.36
MTN,2025-11-21,10204.97
MTN,2025-11-24,10077.49
MTN,2025-11-25,9772.44
MTN,2025-11-26,9784.02
MTN,2025-11-27,9656.5
MTN,2025-11-28,9800.5
MTN,2025-12-01,9859.43
MTN,2025-12-02,9968.04
MTN,2025-12-03,9809.78
MTN,2025-12-04,10202.68
MTN,2025-12-05,10212.04
MTN,2025-12-08,9873.14
MTN,2025-12-09,9785.23
MTN,2025-12-10,9778.61
MTN,2025-12-11,9577.91
MTN,2025-12-12,9750.79
MTN,2025-12-15,9775.07
MTN,2025-12-16,9894.85
MTN,2025-12-17,9630.0
MTN,2025-12-18,9842.12
MTN,2025-12-19,10330.63
MTN,2025-12-22,10433.08
MTN,2025-12-23,10636.4
MTN,2025-12-24,10343.87
MTN,2025-12-25,10448.84
MTN,2025-12-26,10252.55
MTN,2025-12-29,10567.43
MTN,2025-12-30,10550.49
MTN,2025-12-31,10300.91
MTN,2026-01-01,10058.04
MTN,2026-01-02,10105.44
MTN,2026-01-05,10317.55
MTN,2026-01-06,10505.95
MTN,2026-01-07,11010.8
MTN,2026-01-08,11017.44
MTN,2026-01-09,11378.37
MTN,2026-01-12,11342.42
MTN,2026-01-13,11688.36
MTN,2026-01-14,11554.33
MTN,2026-01-15,11381.24
MTN,2026-01-16,10854.44
MTN,2026-01-19,10822.8
MTN,2026-01-20,10704.35
MTN,2026-01-21,10666.65
MTN,2026-01-22,10787.58
MTN,2026-01-23,10952.26
MTN,2026-01-26,10985.0
MTN,2026-01-27,10771.18
MTN,2026-01-28,10524.26
MTN,2026-01-29,10634.63
MTN,2026-01-30,10661.13
MTN,2026-02-02,10430.2
MTN,2026-02-03,10667.29
MTN,2026-02-04,10578.18
MTN,2026-02-05,10650.51
MTN,2026-02-06,10328.41
MTN,2026-02-09,10767.3
MTN,2026-02-10,10942.97
MTN,2026-02-11,10364.46
MTN,2026-02-12,10364.22
MTN,2026-02-13,10199.89
MTN,2026-02-16,10216.12
MTN,2026-02-17,10317.35
MTN,2026-02-18,10072.93
MTN,2026-02-19,10065.58
MTN,2026-02-20,9776.52
MTN,2026-02-23,9403.8
MTN,2026-02-24,9641.58
MTN,2026-02-25,9764.26
MTN,2026-02-26,9799.23
MTN,2026-02-27,9443.67
MTN,2026-03-02,9674.4
MTN,2026-03-03,9691.73
MTN,2026-03-04,9713.48
MTN,2026-03-05,10060.56
MTN,2026-03-06,10131.55
MTN,2026-03-09,10396.26
MTN,2026-03-10,10608.07
MTN,2026-03-11,10571.94
MTN,2026-03-12,10455.79
MTN,2026-03-13,10899.94
MTN,2026-03-16,10413.71
MTN,2026-03-17,10352.18
MTN,2026-03-18,10309.38
MTN,2026-03-19,10198.45
MTN,2026-03-20,10165.47
MTN,2026-03-23,10436.98
MTN,2026-03-24,10629.74
MTN,2026-03-25,10670.74
MTN,2026-03-26,11207.17
MTN,2026-03-27,11341.14
MTN,2026-03-30,10778.13
MTN,2026-03-31,11110.95
MTN,2026-04-01,10956.51
MTN,2026-04-02,10851.98
MTN,2026-04-03,10630.6
MTN,2026-04-06,10606.7
MTN,2026-04-07,10225.65
MTN,2026-04-08,9984.46
MTN,2026-04-09,10001.52
MTN,2026-04-10,9875.31
MTN,2026-04-13,9554.56
MTN,2026-04-14,9727.39
MTN,2026-04-15,9674.34
MTN,2026-04-16,9443.62
MTN,2026-04-17,9141.07
MTN,2026-04-20,9409.65
MTN,2026-04-21,9496.16
MTN,2026-04-22,9567.87
MTN,2026-04-23,9688.72
MTN,2026-04-24,9996.07
MTN,2026-04-27,10153.76
MTN,2026-04-28,10066.33
MTN,2026-04-29,10066.75
MTN,2026-04-30,10270.98
MTN,2026-05-01,10278.53
MTN,2026-05-04,10676.31
MTN,2026-05-05,10387.95
MTN,2026-05-06,10826.72
MTN,2026-05-07,10777.48
MTN,2026-05-08,10675.07
MTN,2026-05-11,10609.23
MTN,2026-05-12,10437.7
MTN,2026-05-13,10529.12
MTN,2026-05-14,10255.8
MTN,2026-05-15,10296.29
MTN,2026-05-18,10550.18
MTN,2026-05-19,10507.42
MTN,2026-05-20,10542.02
MTN,2026-05-21,10790.59
MTN,2026-05-22,11264.77
MTN,2026-05-25,11444.94
MTN,2026-05-26,11110.32
MTN,2026-05-27,11198.12
MTN,2026-05-28,11124.8
MTN,2026-05-29,11221.54
MTN,2026-06-01,11205.19
MTN,2026-06-02,11318.18
MTN,2026-06-03,11484.67
MTN,2026-06-04,11278.34
MTN,2026-06-05,11543.68
MTN,2026-06-08,11819.74
MTN,2026-06-09,11639.57
MTN,2026-06-10,11714.64
MTN,2026-06-11,11767.23
MTN,2026-06-12,11591.1
MTN,2026-06-15,11875.01
MTN,2026-06-16,12190.24
MTN,2026-06-17,12074.23
MTN,2026-06-18,12425.85
MTN,2026-06-19,12402.24
MTN,2026-06-22,12457.79
MTN,2026-06-23,12644.37
MTN,2026-06-24,12345.42
MTN,2026-06-25,12348.09
MTN,2026-06-26,12427.65
MTN,2026-06-29,12541.99
MTN,2026-06-30,12562.06
MTN,2026-07-01,12680.63
MTN,2026-07-02,12690.48
MTN,2026-07-03,12739.61
MTN,2026-07-06,12829.1
MTN,2026-07-07,12975.65
MTN,2026-07-08,12915.36
MTN,2026-07-09,13435.93
MTN,2026-07-10,13430.5
MTN,2026-07-13,13548.66
MTN,2026-07-14,13498.37
MTN,2026-07-15,13418.43
MTN,2026-07-16,13670.88
MTN,2026-07-17,13895.6
MTN,2026-07-20,13649.25
MTN,2026-07-21,13827.81
MTN,2026-07-22,13667.06
MTN,2026-07-23,14504.79
MTN,2026-07-24,14650.8
MTN,2026-07-27,14209.94
MTN,2026-07-28,14648.08
MTN,2026-07-29,14520.71
MTN,2026-07-30,14797.95
MTN,2026-07-31,14566.93
VOD,2025-11-14,10525.7
VOD,2025-11-17,10785.15
VOD,2025-11-18,10692.19
VOD,2025-11-19,11289.28
VOD,2025-11-20,10952.08
VOD,2025-11-21,11130.23
VOD,2025-11-24,11133.39
VOD,2025-11-25,11178.32
VOD,2025-11-26,11020.37
VOD,2025-11-27,11007.52
VOD,2025-11-28,11239.62
VOD,2025-12-01,11263.78
VOD,2025-12-02,11214.44
VOD,2025-12-03,11025.28
VOD,2025-12-04,11251.26
VOD,2025-12-05,11225.5
VOD,2025-12-08,11014.57
VOD,2025-12-09,10820.6
VOD,2025-12-10,10744.76
VOD,2025-12-11,10655.17
VOD,2025-12-12,10647.75
VOD,2025-12-15,10972.53
VOD,2025-12-16,11239.93
VOD,2025-12-17,11213.56
VOD,2025-12-18,11282.03
VOD,2025-12-19,11255.79
VOD,2025-12-22,11466.71
VOD,2025-12-23,11327.42
VOD,2025-12-24,11272.74
VOD,2025-12-25,11337.33
VOD,2025-12-26,11314.4
VOD,2025-12-29,11592.01
VOD,2025-12-30,11327.5
VOD,2025-12-31,11308.77
VOD,2026-01-01,11442.33
VOD,2026-01-02,11090.55
VOD,2026-01-05,11496.99
VOD,2026-01-06,11510.11
VOD,2026-01-07,11574.2
VOD,2026-01-08,11885.06
VOD,2026-01-09,11860.56
VOD,2026-01-12,11792.63
VOD,2026-01-13,11605.7
VOD,2026-01-14,11697.71
VOD,2026-01-15,11640.74
VOD,2026-01-16,11218.29
VOD,2026-01-19,11434.04
VOD,2026-01-20,11366.52
VOD,2026-01-21,11044.45
VOD,2026-01-22,11105.21
VOD,2026-01-23,11097.66
VOD,2026-01-26,10755.75
VOD,2026-01-27,11000.69
VOD,2026-01-28,10972.87
VOD,2026-01-29,11220.78
VOD,2026-01-30,11142.56
VOD,2026-02-02,11191.82
VOD,2026-02-03,11146.77
VOD,2026-02-04,11299.97
VOD,2026-02-05,11318.78
VOD,2026-02-06,11411.58
VOD,2026-02-09,11598.38
VOD,2026-02-10,11766.19
VOD,2026-02-11,11694.2
VOD,2026-02-12,11842.67
VOD,2026-02-13,11824.07
VOD,2026-02-16,11963.1
VOD,2026-02-17,11938.39
VOD,2026-02-18,11959.44
VOD,2026-02-19,11926.86
VOD,2026-02-20,11772.68
VOD,2026-02-23,11659.2
VOD,2026-02-24,11913.53
VOD,2026-02-25,12000.11
VOD,2026-02-26,12204.35
VOD,2026-02-27,12032.84
VOD,2026-03-02,11453.15
VOD,2026-03-03,11480.72
VOD,2026-03-04,11635.98
VOD,2026-03-05,11868.85
VOD,2026-03-06,11622.65
VOD,2026-03-09,11480.27
VOD,2026-03-10,11803.68
VOD,2026-03-11,11490.21
VOD,2026-03-12,11336.93
VOD,2026-03-13,11459.36
VOD,2026-03-16,11718.02
VOD,2026-03-17,11848.77
VOD,2026-03-18,12104.46
VOD,2026-03-19,12113.34
VOD,2026-03-20,12000.63
VOD,2026-03-23,12038.18
VOD,2026-03-24,12027.28
VOD,2026-03-25,11780.77
VOD,2026-03-26,11691.92
VOD,2026-03-27,11540.87
VOD,2026-03-30,11458.24
VOD,2026-03-31,11207.94
VOD,2026-04-01,11424.33
VOD,2026-04-02,11415.0
VOD,2026-04-03,11386.04
VOD,2026-04-06,11238.84
VOD,2026-04-07,11163.25
VOD,2026-04-08,11235.31
VOD,2026-04-09,11456.43
VOD,2026-04-10,11476.77
VOD,2026-04-13,11489.14
VOD,2026-04-14,11328.58
VOD,2026-04-15,11339.55
VOD,2026-04-16,11008.55
VOD,2026-04-17,10958.64
VOD,2026-04-20,11145.33
VOD,2026-04-21,11387.28
VOD,2026-04-22,11289.43
VOD,2026-04-23,11220.45
VOD,2026-04-24,11404.15
VOD,2026-04-27,11356.43
VOD,2026-04-28,11546.94
VOD,2026-04-29,11405.61
VOD,2026-04-30,11387.0
VOD,2026-05-01,11307.71
VOD,2026-05-04,11541.48
VOD,2026-05-05,11736.26
VOD,2026-05-06,11652.69
VOD,2026-05-07,11617.06
VOD,2026-05-08,11670.18
VOD,2026-05-11,11322.44
VOD,2026-05-12,11371.77
VOD,2026-05-13,11309.79
VOD,2026-05-14,11407.99
VOD,2026-05-15,11325.55
VOD,2026-05-18,11229.28
VOD,2026-05-19,11287.21
VOD,2026-05-20,11115.2
VOD,2026-05-21,11130.14
VOD,2026-05-22,11081.08
VOD,2026-05-25,11276.26
VOD,2026-05-26,11428.94
VOD,2026-05-27,11290.41
VOD,2026-05-28,11572.35
VOD,2026-05-29,11083.93
VOD,2026-06-01,11007.08
VOD,2026-06-02,10907.93
VOD,2026-06-03,11281.71
VOD,2026-06-04,11328.6
VOD,2026-06-05,11370.89
VOD,2026-06-08,11340.85
VOD,2026-06-09,11344.85
VOD,2026-06-10,11328.1
VOD,2026-06-11,11312.1
VOD,2026-06-12,11280.32
VOD,2026-06-15,11190.33
VOD,2026-06-16,10970.73
VOD,2026-06-17,10901.77
VOD,2026-06-18,10667.05
VOD,2026-06-19,10824.38
VOD,2026-06-22,10403.4
VOD,2026-06-23,10072.12
VOD,2026-06-24,9975.2
VOD,2026-06-25,10075.87
VOD,2026-06-26,9875.94
VOD,2026-06-29,9959.78
VOD,2026-06-30,10044.92
VOD,2026-07-01,10162.48
VOD,2026-07-02,10160.96
VOD,2026-07-03,10278.1
VOD,2026-07-06,10397.45
VOD,2026-07-07,10403.56
VOD,2026-07-08,10561.74
VOD,2026-07-09,10883.37
VOD,2026-07-10,11013.45
VOD,2026-07-13,10821.54
VOD,2026-07-14,10939.21
VOD,2026-07-15,10625.0
VOD,2026-07-16,10544.26
VOD,2026-07-17,10620.08
VOD,2026-07-20,10476.64
VOD,2026-07-21,10076.27
VOD,2026-07-22,10020.85
VOD,2026-07-23,9763.12
VOD,2026-07-24,9974.1
VOD,2026-07-27,9795.54
VOD,2026-07-28,10004.14
VOD,2026-07-29,9992.71
VOD,2026-07-30,9939.75
VOD,2026-07-31,9969.52
SHP,2025-11-14,26883.73
SHP,2025-11-17,27641.56
SHP,2025-11-18,28010.64
SHP,2025-11-19,28353.61
SHP,2025-11-20,27473.85
SHP,2025-11-21,27869.23
SHP,2025-11-24,27437.25
SHP,2025-11-25,28153.36
SHP,2025-11-26,28213.48
SHP,2025-11-27,28321.88
SHP,2025-11-28,29169.54
SHP,2025-12-01,29522.47
SHP,2025-12-02,29032.55
SHP,2025-12-03,28369.77
SHP,2025-12-04,29038.72
SHP,2025-12-05,29428.45
SHP,2025-12-08,29178.86
SHP,2025-12-09,28594.18
SHP,2025-12-10,28159.18
SHP,2025-12-11,27754.98
SHP,2025-12-12,28122.28
SHP,2025-12-15,27988.01
SHP,2025-12-16,28466.24
SHP,2025-12-17,27941.08
SHP,2025-12-18,28849.54
SHP,2025-12-19,29076.08
SHP,2025-12-22,29175.89
SHP,2025-12-23,29571.86
SHP,2025-12-24,29490.15
SHP,2025-12-25,29593.66
SHP,2025-12-26,29110.19
SHP,2025-12-29,29096.91
SHP,2025-12-30,29162.78
SHP,2025-12-31,28589.12
SHP,2026-01-01,28524.23
SHP,2026-01-02,28087.13
SHP,2026-01-05,28127.81
SHP,2026-01-06,28543.77
SHP,2026-01-07,28966.43
SHP,2026-01-08,29591.57
SHP,2026-01-09,29343.65
SHP,2026-01-12,29092.8
SHP,2026-01-13,28965.34
SHP,2026-01-14,29278.57
SHP,2026-01-15,29525.52
SHP,2026-01-16,29656.86
SHP,2026-01-19,30325.75
SHP,2026-01-20,30104.64
SHP,2026-01-21,29661.4
SHP,2026-01-22,29969.16
SHP,2026-01-23,29113.78
SHP,2026-01-26,29330.31
SHP,2026-01-27,29192.51
SHP,2026-01-28,28219.05
SHP,2026-01-29,27922.77
SHP,2026-01-30,27600.12
SHP,2026-02-02,26939.56
SHP,2026-02-03,26869.15
SHP,2026-02-04,27666.35
SHP,2026-02-05,27495.41
SHP,2026-02-06,28224.97
SHP,2026-02-09,28531.47
SHP,2026-02-10,28731.52
SHP,2026-02-11,28011.63
SHP,2026-02-12,27899.62
SHP,2026-02-13,28186.89
SHP,2026-02-16,29045.35
SHP,2026-02-17,28956.4
SHP,2026-02-18,28735.89
SHP,2026-02-19,29722.48
SHP,2026-02-20,29552.18
SHP,2026-02-23,30183.65
SHP,2026-02-24,31110.0
SHP,2026-02-25,30814.29
SHP,2026-02-26,31132.75
SHP,2026-02-27,30729.25
SHP,2026-03-02,29881.26
SHP,2026-03-03,29264.97
SHP,2026-03-04,29492.85
SHP,2026-03-05,29751.48
SHP,2026-03-06,29510.68
SHP,2026-03-09,29089.53
SHP,2026-03-10,29122.82
SHP,2026-03-11,28195.68
SHP,2026-03-12,27603.38
SHP,2026-03-13,27826.71
SHP,2026-03-16,27188.43
SHP,2026-03-17,26921.99
SHP,2026-03-18,26659.35
SHP,2026-03-19,26627.01
SHP,2026-03-20,26327.73
SHP,2026-03-23,26774.44
SHP,2026-03-24,26497.87
SHP,2026-03-25,25951.78
SHP,2026-03-26,26280.63
SHP,2026-03-27,25812.19
SHP,2026-03-30,25233.56
SHP,2026-03-31,25109.74
SHP,2026-04-01,24669.42
SHP,2026-04-02,24415.0
SHP,2026-04-03,24348.0
SHP,2026-04-06,24012.77
SHP,2026-04-07,23423.25
SHP,2026-04-08,23999.15
SHP,2026-04-09,23896.93
SHP,2026-04-10,23748.85
SHP,2026-04-13,23857.3
SHP,2026-04-14,23685.47
SHP,2026-04-15,23916.57
SHP,2026-04-16,24534.18
SHP,2026-04-17,24523.82
SHP,2026-04-20,25072.85
SHP,2026-04-21,25215.02
SHP,2026-04-22,24881.42
SHP,2026-04-23,25220.13
SHP,2026-04-24,24945.69
SHP,2026-04-27,25369.09
SHP,2026-04-28,25313.34
SHP,2026-04-29,25094.72
SHP,2026-04-30,25655.83
SHP,2026-05-01,25720.8
SHP,2026-05-04,26094.99
SHP,2026-05-05,25781.18
SHP,2026-05-06,25698.65
SHP,2026-05-07,25825.17
SHP,2026-05-08,25697.58
SHP,2026-05-11,25284.46
SHP,2026-05-12,25483.49
SHP,2026-05-13,25427.85
SHP,2026-05-14,25110.73
SHP,2026-05-15,25281.19
SHP,2026-05-18,25441.03
SHP,2026-05-19,24963.52
SHP,2026-05-20,24581.8
SHP,2026-05-21,24718.26
SHP,2026-05-22,25250.91
SHP,2026-05-25,24988.52
SHP,2026-05-26,25134.58
SHP,2026-05-27,24421.48
SHP,2026-05-28,24852.75
SHP,2026-05-29,24222.12
SHP,2026-06-01,24130.09
SHP,2026-06-02,23938.54
SHP,2026-06-03,24673.57
SHP,2026-06-04,24314.87
SHP,2026-06-05,24658.32
SHP,2026-06-08,25002.87
SHP,2026-06-09,25529.45
SHP,2026-06-10,25992.89
SHP,2026-06-11,25862.38
SHP,2026-06-12,26187.98
SHP,2026-06-15,26064.09
SHP,2026-06-16,25776.74
SHP,2026-06-17,25777.84
SHP,2026-06-18,26212.61
SHP,2026-06-19,26420.01
SHP,2026-06-22,26237.56
SHP,2026-06-23,25461.51
SHP,2026-06-24,25231.12
SHP,2026-06-25,25541.37
SHP,2026-06-26,25053.08
SHP,2026-06-29,25329.24
SHP,2026-06-30,25810.7
SHP,2026-07-01,26102.51
SHP,2026-07-02,26386.53
SHP,2026-07-03,27096.43
SHP,2026-07-06,26801.21
SHP,2026-07-07,27109.67
SHP,2026-07-08,27260.45
SHP,2026-07-09,27344.64
SHP,2026-07-10,27466.93
SHP,2026-07-13,27615.0
SHP,2026-07-14,27866.41
SHP,2026-07-15,27708.02
SHP,2026-07-16,28234.04
SHP,2026-07-17,28411.62
SHP,2026-07-20,28151.11
SHP,2026-07-21,27796.9
SHP,2026-07-22,27113.59
SHP,2026-07-23,26906.34
SHP,2026-07-24,27771.31
SHP,2026-07-27,28265.02
SHP,2026-07-28,28495.83
SHP,2026-07-29,27638.59
SHP,2026-07-30,27424.54
SHP,2026-07-31,28051.24
WHL,2025-11-14,6086.99
WHL,2025-11-17,6228.1
WHL,2025-11-18,6292.3
WHL,2025-11-19,6529.5
WHL,2025-11-20,6303.19
WHL,2025-11-21,6426.05
WHL,2025-11-24,6302.87
WHL,2025-11-25,6321.01
WHL,2025-11-26,6211.85
WHL,2025-11-27,6183.32
WHL,2025-11-28,6373.2
WHL,2025-12-01,6295.14
WHL,2025-12-02,6367.83
WHL,2025-12-03,6452.85
WHL,2025-12-04,6616.63
WHL,2025-12-05,6656.97
WHL,2025-12-08,6529.3
WHL,2025-12-09,6503.75
WHL,2025-12-10,6366.17
WHL,2025-12-11,6310.13
WHL,2025-12-12,6327.25
WHL,2025-12-15,6235.53
WHL,2025-12-16,6419.42
WHL,2025-12-17,6403.09
WHL,2025-12-18,6453.63
WHL,2025-12-19,6582.3
WHL,2025-12-22,6528.75
WHL,2025-12-23,6418.49
WHL,2025-12-24,6384.9
WHL,2025-12-25,6484.21
WHL,2025-12-26,6487.51
WHL,2025-12-29,6659.05
WHL,2025-12-30,6726.04
WHL,2025-12-31,6713.31
WHL,2026-01-01,6707.54
WHL,2026-01-02,6728.06
WHL,2026-01-05,6561.64
WHL,2026-01-06,6724.41
WHL,2026-01-07,6652.48
WHL,2026-01-08,6862.35
WHL,2026-01-09,6825.17
WHL,2026-01-12,6767.56
WHL,2026-01-13,6609.73
WHL,2026-01-14,6585.3
WHL,2026-01-15,6552.83
WHL,2026-01-16,6460.49
WHL,2026-01-19,6561.63
WHL,2026-01-20,6629.44
WHL,2026-01-21,6512.72
WHL,2026-01-22,6556.56
WHL,2026-01-23,6409.24
WHL,2026-01-26,6307.17
WHL,2026-01-27,6401.94
WHL,2026-01-28,6246.31
WHL,2026-01-29,6212.41
WHL,2026-01-30,6315.39
WHL,2026-02-02,6263.0
WHL,2026-02-03,6130.49
WHL,2026-02-04,6172.06
WHL,2026-02-05,6141.23
WHL,2026-02-06,6185.14
WHL,2026-02-09,6510.73
WHL,2026-02-10,6486.5
WHL,2026-02-11,6571.19
WHL,2026-02-12,6519.19
WHL,2026-02-13,6573.51
WHL,2026-02-16,6707.94
WHL,2026-02-17,6744.12
WHL,2026-02-18,6695.64
WHL,2026-02-19,6816.74
WHL,2026-02-20,6794.91
WHL,2026-02-23,6960.5
WHL,2026-02-24,7179.66
WHL,2026-02-25,7197.37
WHL,2026-02-26,7443.24
WHL,2026-02-27,7343.45
WHL,2026-03-02,7470.58
WHL,2026-03-03,7418.96
WHL,2026-03-04,7644.45
WHL,2026-03-05,7603.17
WHL,2026-03-06,7790.74
WHL,2026-03-09,7796.77
WHL,2026-03-10,7993.05
WHL,2026-03-11,7854.04
WHL,2026-03-12,7658.47
WHL,2026-03-13,7826.76
WHL,2026-03-16,7758.79
WHL,2026-03-17,7761.45
WHL,2026-03-18,7708.41
WHL,2026-03-19,7880.69
WHL,2026-03-20,7990.95
WHL,2026-03-23,7972.52
WHL,2026-03-24,8227.98
WHL,2026-03-25,8327.47
WHL,2026-03-26,8369.32
WHL,2026-03-27,8235.43
WHL,2026-03-30,7935.05
WHL,2026-03-31,8001.17
WHL,2026-04-01,7833.24
WHL,2026-04-02,7783.8
WHL,2026-04-03,7690.07
WHL,2026-04-06,7445.48
WHL,2026-04-07,7277.77
WHL,2026-04-08,7248.65
WHL,2026-04-09,7417.55
WHL,2026-04-10,7619.29
WHL,2026-04-13,7731.74
WHL,2026-04-14,7891.57
WHL,2026-04-15,8067.01
WHL,2026-04-16,8006.23
WHL,2026-04-17,7859.92
WHL,2026-04-20,7904.23
WHL,2026-04-21,7757.32
WHL,2026-04-22,7689.15
WHL,2026-04-23,7750.5
WHL,2026-04-24,7788.51
WHL,2026-04-27,7730.29
WHL,2026-04-28,7550.26
WHL,2026-04-29,7467.36
WHL,2026-04-30,7213.72
WHL,2026-05-01,7245.27
WHL,2026-05-04,7410.46
WHL,2026-05-05,7156.21
WHL,2026-05-06,7311.17
WHL,2026-05-07,7355.55
WHL,2026-05-08,7232.13
WHL,2026-05-11,7298.02
WHL,2026-05-12,7250.48
WHL,2026-05-13,7495.28
WHL,2026-05-14,7394.66
WHL,2026-05-15,7493.69
WHL,2026-05-18,7752.17
WHL,2026-05-19,7514.07
WHL,2026-05-20,7521.68
WHL,2026-05-21,7680.38
WHL,2026-05-22,7512.87
WHL,2026-05-25,7578.23
WHL,2026-05-26,7477.42
WHL,2026-05-27,7230.53
WHL,2026-05-28,7254.39
WHL,2026-05-29,7081.01
WHL,2026-06-01,7096.43
WHL,2026-06-02,7100.84
WHL,2026-06-03,7421.69
WHL,2026-06-04,7476.26
WHL,2026-06-05,7552.11
WHL,2026-06-08,7632.6
WHL,2026-06-09,7717.43
WHL,2026-06-10,7753.07
WHL,2026-06-11,7753.12
WHL,2026-06-12,7719.47
WHL,2026-06-15,7778.92
WHL,2026-06-16,7917.03
WHL,2026-06-17,7714.3
WHL,2026-06-18,7845.2
WHL,2026-06-19,7780.24
WHL,2026-06-22,7766.36
WHL,2026-06-23,7781.71
WHL,2026-06-24,7886.27
WHL,2026-06-25,7873.97
WHL,2026-06-26,7799.59
WHL,2026-06-29,7598.57
WHL,2026-06-30,7609.8
WHL,2026-07-01,7609.48
WHL,2026-07-02,7675.37
WHL,2026-07-03,7646.03
WHL,2026-07-06,7558.29
WHL,2026-07-07,7706.22
WHL,2026-07-08,7820.18
WHL,2026-07-09,7968.09
WHL,2026-07-10,7807.59
WHL,2026-07-13,7819.92
WHL,2026-07-14,8091.33
WHL,2026-07-15,8327.25
WHL,2026-07-16,8183.91
WHL,2026-07-17,8426.07
WHL,2026-07-20,8544.53
WHL,2026-07-21,8440.45
WHL,2026-07-22,8258.56
WHL,2026-07-23,8186.24
WHL,2026-07-24,8444.59
WHL,2026-07-27,8648.44
WHL,2026-07-28,8569.82
WHL,2026-07-29,8548.25
WHL,2026-07-30,8351.42
WHL,2026-07-31,8156.52
MRP,2025-11-14,21399.8
MRP,2025-11-17,21633.45
MRP,2025-11-18,21521.73
MRP,2025-11-19,21851.73
MRP,2025-11-20,22207.29
MRP,2025-11-21,22622.71
MRP,2025-11-24,21247.76
MRP,2025-11-25,21727.48
MRP,2025-11-26,21460.16
MRP,2025-11-27,21552.84
MRP,2025-11-28,22325.87
MRP,2025-12-01,22615.91
MRP,2025-12-02,22720.67
MRP,2025-12-03,21299.5
MRP,2025-12-04,21422.91
MRP,2025-12-05,21440.45
MRP,2025-12-08,21209.75
MRP,2025-12-09,21096.76
MRP,2025-12-10,20587.06
MRP,2025-12-11,20863.09
MRP,2025-12-12,21116.73
MRP,2025-12-15,21119.61
MRP,2025-12-16,20824.78
MRP,2025-12-17,20588.73
MRP,2025-12-18,20860.89
MRP,2025-12-19,20848.11
MRP,2025-12-22,20987.95
MRP,2025-12-23,20557.83
