card_transaction_id,transaction_date,posting_date,account_id,customer_id,card_brand,card_type,card_last_four,transaction_type,amount,currency,exchange_rate,amount_zar,merchant_name,merchant_category_code,merchant_category_name,merchant_city,merchant_country,is_international,authorization_code,status,is_contactless,is_chip
b71ab66a-a276-4a2a-8006-1827c7ff797c,2020-12-22,2020-12-24,86bd2850-49bb-4cbb-953c-335aef36ef5c,f5385827-522c-4f2a-b11f-b00e9abc58f9,Visa,Credit,2911,Contactless Payment,6793.06,ZAR,1.0,6793.06,Woolworths,5661,Shoe Stores,Lake Justin,ZA,False,AUTH152057,Approved,True,True
69cf26a6-b07e-416a-ac05-e51c470ecf09,2021-07-16,2021-07-17,357fe0dd-b2e6-41e7-bc2b-c441b7603862,80a0e354-f0ed-4c02-8581-df6ad8d9e5b4,Visa,Debit,5274,Purchase,14259.35,ZAR,1.0,14259.35,Checkers,5661,Shoe Stores,Patelview,ZA,False,AUTH109047,Declined,False,True
b8b64eeb-d4fe-4f46-9c45-6d2bb125e6bd,2022-07-02,2022-07-02,23daee00-7b68-4552-84d5-fde347167f98,1bf46838-92d1-4b07-adc1-26f9bc1a6bdd,Visa,Debit,6181,Contactless Payment,3208.08,ZAR,1.0,3208.08,Amazon SA,4816,Online Services,iBhayi,ZA,False,AUTH502992,Approved,True,True
d83a85b7-4c54-4c82-b924-9466513566d5,2018-05-09,2018-05-11,f10b0f9b-017d-4bf4-af61-4f3447a68ab9,91c9be29-eee1-4cde-a664-efe7e53212d5,Mastercard,Credit,7332,Cash Advance,1562.2,ZAR,1.0,1562.2,Pioneer Foods,4111,Transportation,Potchefstroom,ZA,False,AUTH864070,Approved,False,True
535fd17e-5a2e-4854-82f7-3c40a70cbed6,2019-07-18,2019-07-20,5eaeb8fb-8d85-485e-8945-0f308bb3f76a,c77092ad-e107-4373-89eb-0a50e994a500,Visa,Debit,5229,Purchase,1105.86,ZAR,1.0,1105.86,City Power,4814,Telecommunications,East Albertmouth,ZA,False,AUTH500515,Approved,False,True
4c4e713f-077d-4449-a0b8-3b49df16bb2e,2017-01-24,2017-01-25,07c7e1bc-65dc-48ff-ab9a-3dce36774fc6,8931f44e-bcba-4267-9d91-cf99c1259d56,Visa,Credit,9403,Purchase,9430.29,ZAR,1.0,9430.29,Naspers,7011,Hotels & Motels,Uitenhage,ZA,False,AUTH242238,Approved,False,True
00e4c086-e2e6-4d7b-aac1-1c12c12415fd,2024-03-18,2024-03-19,e82178cd-a4b0-4b70-a302-64ff8846651f,b2ebfe50-e47c-439c-abf6-a9f68942352d,Mastercard,Credit,5796,Cash Advance,2312.55,ZAR,1.0,2312.55,Eskom,4814,Telecommunications,Georginafurt,ZA,False,AUTH644902,Approved,False,True
0f6a6fca-78aa-401b-b978-dbc0b9955b2d,2018-07-29,2018-07-30,89508310-0e20-4767-b6ca-b33dbc0c4fff,796496b2-fedc-473f-b0ad-08543529cc77,Mastercard,Credit,7981,Refund,5087.81,ZAR,1.0,5087.81,KFC SA,5912,Drug Stores & Pharmacies,East Eleanor,ZA,False,AUTH460043,Approved,False,True
bcc2a298-c46a-4b19-8eda-05b70b57c385,2018-05-11,2018-05-12,8d039ef6-8817-4daf-8557-6afd37468d93,3b306728-de33-45da-8613-34f78fd3ca6a,Mastercard,Credit,7767,International Purchase,16250.32,GBP,22.9902,373598.11,Naspers,5411,Grocery Stores,Springs,TW,True,AUTH306610,Approved,False,True
53223e23-3dff-4634-9232-eba7f04c634b,2017-12-22,2017-12-22,db617c72-425e-437c-a34a-66b127cb489e,aa0cf632-0446-46d5-9ce0-006948caa2ce,Mastercard,Debit,3919,Purchase,1846.7,ZAR,1.0,1846.7,Tiger Brands,5812,Eating Places & Restaurants,uMgungundlovu,ZA,False,AUTH348905,Approved,False,True
7a684d23-d3b3-4b9a-a75e-a6f76630c360,2017-02-18,2017-02-19,4b004718-d836-4fb6-b039-83e1b568947f,d008e9b4-a86d-491e-bb43-dcf5c491c1cc,Visa,Debit,6440,Contactless Payment,533.08,ZAR,1.0,533.08,Engen,5812,Eating Places & Restaurants,Martynfurt,ZA,False,AUTH392225,Approved,True,False
3f1d3e12-70ad-4bfa-8696-df4baa6e9ab4,2018-04-26,2018-04-26,b47c51d6-3737-4e6a-8075-7131afe3b374,82342e76-2880-4405-b49b-784e5cede8db,Visa,Debit,4666,Purchase,7294.44,ZAR,1.0,7294.44,Truworths,4816,Online Services,Krugersdorp,ZA,False,AUTH106241,Approved,False,True
f4b322fc-ed3c-407a-b65a-bfae2434b744,2020-12-05,2020-12-07,3882ede9-0650-4117-b505-04f03140d409,3d67fcbd-6beb-4aed-b77d-5e1e53dd0cb2,Visa,Credit,8806,Cash Advance,3747.8,ZAR,1.0,3747.8,Planet Fitness,5999,Retail Stores,East Sarah,ZA,False,AUTH980744,Approved,False,False
131e6a16-d599-426d-9066-5394a1594c41,2016-09-05,2016-09-07,ea3f5b5d-69d1-4f5a-892f-3598e5da8f70,fe7e677d-74e5-49b5-b656-0b6c8f1374bb,Mastercard,Credit,5008,Purchase,3949.47,ZAR,1.0,3949.47,City Power,7011,Hotels & Motels,Chatsworth,ZA,False,AUTH780916,Declined,False,True
8e30cceb-881a-4d69-ad3a-f98d790fb396,2018-06-10,2018-06-12,88fcd419-afb8-498a-8393-2030dc1539b7,96a0dd93-d9ee-4528-9173-61228081da8c,Mastercard,Credit,9815,Purchase,14937.89,ZAR,1.0,14937.89,BP SA,4814,Telecommunications,Wrightmouth,ZA,False,AUTH817264,Approved,False,True
59409fac-e86a-49bf-a822-2bc40a0e1bc5,2018-07-12,2018-07-14,096e0e50-fb3b-4fa4-a64c-268b059881f5,792cf5fa-6e6c-47f4-8b08-8b279135255f,Visa,Credit,2563,Purchase,9150.88,ZAR,1.0,9150.88,Truworths,5661,Shoe Stores,Kimberley,ZA,False,AUTH126916,Approved,False,False
368333d4-0660-4e8e-8a6f-e75685caf8ea,2016-11-20,2016-11-21,feff1299-937c-40f7-a410-c2b9dbc2b24a,486ed9cf-3f99-439b-a292-305d038605bf,Mastercard,Debit,7038,Purchase,11141.72,ZAR,1.0,11141.72,Momentum,8011,Doctors & Physicians,eGoli,ZA,False,AUTH951404,Approved,False,True
87c90a99-ceea-4c5c-8258-2d69734c03be,2015-11-13,2015-11-13,2bf8d2fa-f5b6-450f-8a17-636f3764609f,3acebc57-2f2f-4565-9336-7b9605009e45,Mastercard,Debit,1277,Contactless Payment,9488.98,ZAR,1.0,9488.98,Woolworths,8011,Doctors & Physicians,Normanmouth,ZA,False,AUTH275515,Approved,True,True
796a0e90-c7a2-493d-83a1-9961463de3ab,2018-08-04,2018-08-04,3882ede9-0650-4117-b505-04f03140d409,3d67fcbd-6beb-4aed-b77d-5e1e53dd0cb2,Visa,Credit,1893,Contactless Payment,12985.3,ZAR,1.0,12985.3,City Power,5999,Retail Stores,Fieldhaven,ZA,False,AUTH426972,Approved,True,True
89c387bc-c9d9-406b-bbc6-37ff1f535379,2020-08-07,2020-08-07,ad695409-e052-4bb8-83f8-6400e38a55f4,0197d7ef-b2fb-457c-9bdd-b76dc3b0d59e,Visa,Credit,5939,Purchase,1886.48,ZAR,1.0,1886.48,Momentum,4814,Telecommunications,Newcastle,ZA,False,AUTH295018,Approved,False,True
f727e458-4786-4958-8bd5-02fa0284cf45,2021-12-16,2021-12-17,2394630b-f57c-4ba1-8501-c26889763147,802e7e56-190c-41fd-a9d0-3d2880dd2cc3,Visa,Debit,1017,Contactless Payment,9414.59,ZAR,1.0,9414.59,Dischem,5411,Grocery Stores,North Oliverside,ZA,False,AUTH120620,Approved,True,True
d1df02e2-ebcb-43f9-aca8-9e27b0705ad4,2018-12-07,2018-12-07,51c3d72e-845a-4bd4-976b-1c3857a20752,c3d68512-ee39-41cc-9791-0586599d9721,Visa,Credit,1742,Contactless Payment,10058.42,ZAR,1.0,10058.42,Old Mutual,4814,Telecommunications,North Graeme,ZA,False,AUTH673066,Approved,True,True
f38918af-d5c7-4d5b-b37c-2cc290f8b2dd,2015-08-20,2015-08-21,69ed581f-8460-4fb0-867b-1205d9304df4,35467d6b-f1b1-4241-815d-df93767762c1,Visa,Debit,4227,Purchase,8777.75,ZAR,1.0,8777.75,Takealot,4814,Telecommunications,Randfontein,ZA,False,AUTH765762,Approved,False,False
df26701d-ec85-4cdf-8e24-5bde8b333f8e,2017-09-25,2017-09-25,eafe49c0-9bf7-4fd2-b7aa-09b6344d100e,5ab5c897-3eeb-45ec-b3b9-ee1be43e5652,Mastercard,Credit,2926,Purchase,9325.22,ZAR,1.0,9325.22,Takealot,5945,Hobby & Toy Shops,Chatsworth,ZA,False,AUTH977450,Approved,False,True
56f0b200-a084-47b8-8574-42f7ae547de1,2020-03-30,2020-03-30,5a870365-af3d-4a7e-8930-be9fb8b3306c,52c43632-653a-46c0-a7af-cb4c3a1026a2,Visa,Credit,2354,Contactless Payment,7279.82,ZAR,1.0,7279.82,Rain,5311,Department Stores,Krugersdorp,ZA,False,AUTH461032,Approved,True,True
185938d1-0032-4f0d-bd06-09cb864e7b17,2019-11-04,2019-11-04,b1a269fe-8526-4bbe-b46a-d7134620a6e3,c978e671-abb7-4632-8b23-ab955c9acf81,Visa,Debit,7238,Purchase,1097.85,ZAR,1.0,1097.85,Tiger Brands,5541,Service Stations,Lake Stuart,ZA,False,AUTH737460,Approved,False,True
507deb6f-e1db-4522-8da4-e78f41e40e77,2022-08-30,2022-09-01,bae7ce90-799f-4870-afe8-84b00be4553d,d7867a56-0757-4fd2-a165-ce93bae23f55,Mastercard,Credit,9953,International Purchase,31390.74,GBP,24.7181,775919.45,Discovery Health,5912,Drug Stores & Pharmacies,Potchefstroom,SY,True,AUTH459038,Pending,False,True
cb5e922a-11c5-45e2-ba07-4cb7e84e3f7b,2017-08-24,2017-08-24,218bfaab-5190-4c94-bce0-c4b85f27e67c,2f418199-1049-4389-83b4-2ea755610f9d,Mastercard,Credit,7112,Cash Advance,2570.41,ZAR,1.0,2570.41,KFC SA,5311,Department Stores,North Jaynefurt,ZA,False,AUTH216609,Pending,False,True
d6739ad8-ceb0-40de-a363-57bae68e168f,2022-04-06,2022-04-08,3cf01646-9180-4f8f-bf3c-dae3ee96c9af,a230f313-bffe-4fb1-884a-180392f85ad8,Visa,Debit,4807,Contactless Payment,4025.5,ZAR,1.0,4025.5,Momentum,5812,Eating Places & Restaurants,Atkinsmouth,ZA,False,AUTH327964,Approved,True,True
850d3f7c-f7f8-4d16-bc12-3d1f75e73aa4,2017-12-30,2018-01-01,aeff89cd-3c53-4414-b22b-489c1649d441,bd5e639e-5096-4b8e-ab11-dd6fbdee615b,Mastercard,Debit,2589,Purchase,853.54,ZAR,1.0,853.54,Bidvest,5945,Hobby & Toy Shops,South Jemmaside,ZA,False,AUTH232080,Approved,False,True
8b7f0e19-ad46-4904-80e2-0f305650d8a3,2015-03-26,2015-03-28,eafe49c0-9bf7-4fd2-b7aa-09b6344d100e,5ab5c897-3eeb-45ec-b3b9-ee1be43e5652,Visa,Debit,8867,International Purchase,40185.92,ZAR,1.0,40185.92,Momentum,8011,Doctors & Physicians,Musina,HN,True,AUTH892751,Declined,False,False
c0eb1a45-bb9c-4c34-810b-7e4b4dc8f46a,2016-10-01,2016-10-01,aac5f32c-1732-4eeb-b771-b11f29217999,92c7a67a-0282-45bd-b9e5-b0c203b7dba1,Visa,Debit,1385,Contactless Payment,5063.4,ZAR,1.0,5063.4,Mr Price,5945,Hobby & Toy Shops,Chatsworth,ZA,False,AUTH617342,Approved,True,True
43afdbf6-5db5-483e-a4d9-a4e81871fc6a,2016-12-08,2016-12-10,f2565d0e-f8d4-42d3-abea-5f571338fc08,f1584ac8-e703-493b-b684-5079521cb443,Mastercard,Debit,3525,Online Purchase,7301.2,ZAR,1.0,7301.2,Naspers,5912,Drug Stores & Pharmacies,eGoli,ZA,False,AUTH916202,Approved,False,True
cbeb8433-2db6-4473-9e30-1b556f4f3ea3,2023-08-09,2023-08-10,479a04c4-00d2-4b82-a752-6d70cadc6f32,0ebc03c1-6701-445a-b1f1-b2a9bda64229,Visa,Credit,4351,Contactless Payment,14281.78,ZAR,1.0,14281.78,Clicks,7011,Hotels & Motels,North Jeffreyborough,ZA,False,AUTH878679,Approved,True,False
2d40230c-a74a-478d-8827-332945da1fa1,2024-10-05,2024-10-07,cbb0b5b8-4767-4e6c-9616-a09c3be594a3,f1223908-ced9-4191-98a2-7223e90fc330,Visa,Debit,7901,Cash Advance,1202.55,ZAR,1.0,1202.55,Foschini,5311,Department Stores,Centurion,ZA,False,AUTH433879,Approved,False,False
2ec54c16-7303-498d-9aae-0c6ce8bd40f3,2016-04-06,2016-04-06,23daee00-7b68-4552-84d5-fde347167f98,1bf46838-92d1-4b07-adc1-26f9bc1a6bdd,Visa,Credit,6376,Contactless Payment,5670.91,ZAR,1.0,5670.91,Zara SA,5734,Electronics Stores,Eileenmouth,ZA,False,AUTH105638,Approved,True,False
ce564db0-d45e-4e4d-954f-f1d5d7b966bc,2021-05-21,2021-05-21,f84582bd-160f-41e9-8e4c-01cea251f754,60e9b09c-e343-401f-9e56-3f88d8ea072a,Visa,Credit,4834,Contactless Payment,5157.04,ZAR,1.0,5157.04,Dischem,5945,Hobby & Toy Shops,Kimberley,ZA,False,AUTH454819,Approved,True,True
67efd403-bb36-4797-a608-790947e5ea25,2022-09-10,2022-09-10,52973e09-5cc7-4418-af22-95f871ac3698,005acb16-83f0-4423-a42f-150fbdebffc9,Mastercard,Credit,9919,Contactless Payment,14504.78,ZAR,1.0,14504.78,Total SA,5912,Drug Stores & Pharmacies,Mbombela,ZA,False,AUTH144046,Approved,True,True
f454c258-c3a9-4e38-ac9b-53798b9aa2ef,2021-05-11,2021-05-11,f75c54cf-e16c-4fc0-b3ae-a93a591a7503,4ea440d8-ce17-45ae-9037-e5677b3c173e,Visa,Credit,1812,Contactless Payment,14448.94,ZAR,1.0,14448.94,Discovery Health,4111,Transportation,Bloemfontein,ZA,False,AUTH707217,Approved,True,False
042eb2d7-a38c-4cda-8b7f-3804e034934d,2019-12-25,2019-12-27,e3521f74-2679-412c-bb47-a397bc1e1d54,239ae69f-6fe0-4b40-91cf-cea7b0f8cec4,Mastercard,Credit,1682,Online Purchase,10429.09,ZAR,1.0,10429.09,Shoprite,5411,Grocery Stores,Upington,ZA,False,AUTH331413,Approved,False,True
a54e0e9a-db74-4f7d-aa48-f4eb7e00d16f,2021-11-11,2021-11-11,37e86a8d-69c5-4ce0-8cb5-ee7924b11e98,60e9b09c-e343-401f-9e56-3f88d8ea072a,Visa,Credit,1515,Purchase,12537.25,ZAR,1.0,12537.25,KFC SA,5912,Drug Stores & Pharmacies,North Guyland,ZA,False,AUTH518698,Approved,False,False
7634287d-ef92-477a-a36a-0d8ade62ec2e,2017-02-22,2017-02-23,7eeed1d1-15ed-42e0-87ba-d1dbbd42faf6,8ae8649d-15a3-4909-a8f1-1a3ee8cc2f3b,Mastercard,Debit,2172,Purchase,5960.42,ZAR,1.0,5960.42,Foschini,5541,Service Stations,Joanshire,ZA,False,AUTH521478,Approved,False,True
aeb858b4-f9b6-45ad-b3a6-3e69d29f7e91,2016-06-25,2016-06-27,6b72653b-95f5-4f30-a1a9-590a82e01634,b4b59e19-8f45-47b7-a9df-b6f96235253a,Visa,Debit,5081,Contactless Payment,76.56,ZAR,1.0,76.56,Shell SA,5621,Women's Clothing Stores,Mbombela,ZA,False,AUTH978433,Approved,True,False
7e353e9e-1a2e-45ce-ae06-c485b8a72d7d,2021-10-16,2021-10-18,7867629d-04e0-4401-8c0b-ad6a57d69ac8,9a3f7ed0-8efc-4452-905c-031240e0733f,Visa,Credit,1784,Contactless Payment,12228.01,ZAR,1.0,12228.01,Foschini,7011,Hotels & Motels,Lawrenceborough,ZA,False,AUTH326631,Approved,True,False
e18f7fb4-63c8-4387-9690-23ac8580cea2,2019-12-19,2019-12-21,fe481b7b-4617-4cd9-8f7e-4780fbed25c9,97ddac20-2ab1-412a-aa23-deabd20e4497,Visa,Debit,5392,Contactless Payment,11455.89,ZAR,1.0,11455.89,Telkom,5999,Retail Stores,Kimberley,ZA,False,AUTH102182,Approved,True,False
b8477ebe-a567-4c0a-8fc8-b1b5b2b29713,2024-12-30,2025-01-01,70442b96-2c44-4411-8341-22c6a2927df3,66a5b361-8f0b-41dc-80c4-bc7aaa6cf6c6,Mastercard,Credit,4533,Purchase,14769.96,ZAR,1.0,14769.96,Total SA,5912,Drug Stores & Pharmacies,iBhayi,ZA,False,AUTH749293,Approved,False,True
176c6e3a-8070-4b9e-9d22-0cd42db3d946,2015-09-04,2015-09-05,997d4533-20ea-4718-aacf-97d0a3287dc8,d7243b67-f245-405d-aa9e-5320dfd3fe49,Visa,Credit,6058,Purchase,9922.14,ZAR,1.0,9922.14,Momentum,5812,Eating Places & Restaurants,Welkom,ZA,False,AUTH890048,Approved,False,True
2a555f85-a965-4a66-a9b2-3fae3585503a,2015-05-20,2015-05-21,eb97036f-6a6f-4120-a2eb-224c81d759fa,77595890-46d2-4f84-ba33-d6e12b874937,Visa,Credit,5870,Purchase,7967.67,ZAR,1.0,7967.67,Debonairs,5945,Hobby & Toy Shops,Soweto,ZA,False,AUTH329876,Pending,False,False
7c85173b-02a6-445e-ae8d-4c809d550e4e,2015-10-02,2015-10-03,2143fcc5-c0dd-4d9a-91a9-c397c3668087,e67fb514-f205-44b3-8ad0-92adffde1fbe,Mastercard,Credit,6655,Purchase,1610.71,ZAR,1.0,1610.71,Dischem,4814,Telecommunications,Bethlehem,ZA,False,AUTH243996,Declined,False,True
8eb6e9a7-5ac5-47e6-b911-f81d35837f15,2018-07-08,2018-07-09,3a110452-e114-47e9-83fd-63718fc0960b,526d7d1c-ebad-40c5-9ff2-b568477570ad,Visa,Debit,5808,Purchase,905.01,ZAR,1.0,905.01,Bidvest,5541,Service Stations,Mbombela,ZA,False,AUTH275864,Approved,False,True
f82f80bf-f1e9-4158-98b3-159871fc516d,2022-07-04,2022-07-05,7120625f-8f83-463d-86c2-61f078fe07f4,a5b3d0e7-1c37-41b2-8e9b-c9b78f83cb2d,Mastercard,Debit,9723,Purchase,6430.21,ZAR,1.0,6430.21,Steers,5541,Service Stations,Mahikeng,ZA,False,AUTH736655,Approved,False,False
4bc30e89-baf5-4843-8f3f-df74ffbc04fd,2017-01-04,2017-01-05,3a159030-051f-4e9c-b8f5-ecff7e5cddbc,95c94f51-1c42-4219-bd5d-6d7d5f07f30b,Visa,Debit,2337,Online Purchase,9550.57,ZAR,1.0,9550.57,Debonairs,7011,Hotels & Motels,Thohoyandou,ZA,False,AUTH919113,Approved,False,True
0b099659-10a0-49ee-b92c-cfe5cb0b0780,2019-06-21,2019-06-23,ea0a8fdf-9c34-4cf9-a946-ba796d693257,5f91b043-7d72-40ec-8c92-c61cb0c1833c,Mastercard,Debit,6281,Purchase,12848.95,ZAR,1.0,12848.95,Tiger Brands,5912,Drug Stores & Pharmacies,East Beverley,ZA,False,AUTH927580,Approved,False,True
c7e0fef1-732c-4bdf-858b-3378af34b9c3,2019-12-08,2019-12-10,ba8016de-86c1-4920-88db-bee7d0cd9b87,a97c8ade-97f8-47e0-8d05-75fbfdef84b4,Visa,Credit,2372,Online Purchase,3852.01,ZAR,1.0,3852.01,Vodacom,5541,Service Stations,Welkom,ZA,False,AUTH224686,Approved,False,True
5d034274-fa67-4f24-ad1a-46fce6475273,2021-10-22,2021-10-23,f22f270a-6581-4dfc-99bf-ccafa6313f55,d2a252aa-3d52-420a-b18f-5c134e1fa217,Visa,Debit,3122,Purchase,14317.94,ZAR,1.0,14317.94,Takealot,5812,Eating Places & Restaurants,Soweto,ZA,False,AUTH992203,Approved,False,False
84daeb87-227e-4892-bbd0-faebf8e7bfa3,2024-05-12,2024-05-12,c42d8640-cf6b-42f1-ab42-941239ae7479,88faa5c9-4534-4792-8d20-8b7f6ca3c0fd,Mastercard,Credit,7881,Purchase,12395.49,ZAR,1.0,12395.49,Naspers,5661,Shoe Stores,Port Allanburgh,ZA,False,AUTH694515,Reversed,False,True
50f2306b-606a-4774-9599-48896ef06d24,2016-04-28,2016-04-29,4e1bb47c-33e0-4919-8fbe-e23eea0e3802,19c5ba73-e18f-49a2-a104-e01ab37e74f4,Visa,Credit,5572,International Purchase,47984.89,EUR,20.9356,1004592.46,City Power,4816,Online Services,Boksburg,GD,True,AUTH587006,Approved,False,True
26758b59-9e60-4eea-a7f7-3b30c0244523,2015-05-14,2015-05-15,3c8fb798-c3b6-409f-9971-2b15000eae45,96a0dd93-d9ee-4528-9173-61228081da8c,Mastercard,Credit,6409,Contactless Payment,3180.06,ZAR,1.0,3180.06,Caltex SA,5912,Drug Stores & Pharmacies,Malcolmborough,ZA,False,AUTH570005,Reversed,True,True
ee8861bd-e61d-490d-bda5-48a0438f13b2,2018-02-01,2018-02-03,fe481b7b-4617-4cd9-8f7e-4780fbed25c9,97ddac20-2ab1-412a-aa23-deabd20e4497,Visa,Credit,8255,Refund,8438.73,ZAR,1.0,8438.73,Telkom,5541,Service Stations,New Tracey,ZA,False,AUTH574381,Approved,False,True
12d5254d-7417-489b-8baf-280165f42547,2016-06-04,2016-06-05,8204bddf-d38e-4c7d-840f-54335762aae3,056217c6-c731-4f79-b30f-c0d7ac911f00,Visa,Debit,3316,International Purchase,32913.55,USD,18.842,620157.11,Naspers,5311,Department Stores,Kathrynmouth,AF,True,AUTH336033,Approved,False,False
85237f45-d003-4045-8ca3-249f7fe51b55,2015-04-17,2015-04-19,218bfaab-5190-4c94-bce0-c4b85f27e67c,2f418199-1049-4389-83b4-2ea755610f9d,Mastercard,Debit,2336,Purchase,2577.75,ZAR,1.0,2577.75,Checkers,5411,Grocery Stores,Paarl,ZA,False,AUTH632686,Approved,False,True
d382a7d9-774b-4995-a301-daadc5384bf9,2023-10-19,2023-10-20,c9b07011-12b8-43f6-9ef8-d9b8b4500878,f08a0cb8-0801-4ed0-bad6-d7251ed2fea2,Mastercard,Debit,7419,Online Purchase,4445.0,ZAR,1.0,4445.0,Shell SA,5999,Retail Stores,O'Connorburgh,ZA,False,AUTH246142,Approved,False,True
a8d48f6c-e55c-4f8e-9b1c-be9fe3e067eb,2022-12-24,2022-12-24,60e9647e-a04d-46a1-8b8f-e76819c57606,09b9d0bb-c032-4e23-a911-bae00f7df4ca,Visa,Credit,6844,Chargeback,7237.28,ZAR,1.0,7237.28,MTN,5541,Service Stations,Vereeniging,ZA,False,AUTH964987,Approved,False,False
deeae371-8e71-4882-a37d-be46905522c6,2022-02-01,2022-02-02,6bdf7092-bcb0-4eb2-8aab-d75d40b7e1d7,a5b3d0e7-1c37-41b2-8e9b-c9b78f83cb2d,Visa,Debit,1222,Online Purchase,13216.48,ZAR,1.0,13216.48,Total SA,4111,Transportation,Woodsfort,ZA,False,AUTH486676,Approved,False,False
ba223e86-bece-41e4-a2db-d43144b4df70,2023-09-03,2023-09-05,c42d8640-cf6b-42f1-ab42-941239ae7479,88faa5c9-4534-4792-8d20-8b7f6ca3c0fd,Mastercard,Debit,3484,Purchase,13814.29,ZAR,1.0,13814.29,Planet Fitness,5812,Eating Places & Restaurants,Kathu,ZA,False,AUTH172131,Approved,False,True
d0cd5f17-87ec-4e87-9097-7e63e4317e56,2023-07-19,2023-07-21,f941003f-6ee8-444d-a05b-1e24523a0b8a,489a6541-a54b-4982-ab84-00aa5d9b5247,Visa,Debit,7846,Purchase,10110.06,ZAR,1.0,10110.06,Clicks,7011,Hotels & Motels,New Megan,ZA,False,AUTH583152,Approved,False,True
6cae8d1f-22a9-483d-bd0e-53b86e241735,2021-02-20,2021-02-22,37e86a8d-69c5-4ce0-8cb5-ee7924b11e98,60e9b09c-e343-401f-9e56-3f88d8ea072a,Visa,Credit,8742,Purchase,5970.13,ZAR,1.0,5970.13,Pioneer Foods,4111,Transportation,George,ZA,False,AUTH714648,Approved,False,True
4c477cde-79b2-404f-b7c5-b2df3651e220,2024-07-18,2024-07-18,1a606c21-28a9-4901-b958-7c8b79cbd4ee,802e7e56-190c-41fd-a9d0-3d2880dd2cc3,Mastercard,Debit,8740,Refund,7290.9,ZAR,1.0,7290.9,Pick n Pay,5812,Eating Places & Restaurants,Soweto,ZA,False,AUTH378756,Approved,False,True
accedefb-5cc3-4ff8-a679-303550c2a82b,2019-04-24,2019-04-26,16f89369-1dde-4ef9-8c3d-ead81a0c6cf5,cb29fca6-4779-47de-b4d8-d702da77cbe5,Visa,Debit,2316,Contactless Payment,11668.18,ZAR,1.0,11668.18,BP SA,5311,Department Stores,Middletonmouth,ZA,False,AUTH320438,Reversed,True,True
63cd1cf8-61c8-428c-8807-de9f12a85e0f,2019-09-08,2019-09-10,b47c51d6-3737-4e6a-8075-7131afe3b374,82342e76-2880-4405-b49b-784e5cede8db,Visa,Debit,5552,Contactless Payment,2930.22,ZAR,1.0,2930.22,Takealot,5541,Service Stations,Sasolburg,ZA,False,AUTH209722,Approved,True,True
1bccd92e-5277-4d16-b7f4-5d6632f730ba,2020-02-21,2020-02-21,69ed581f-8460-4fb0-867b-1205d9304df4,35467d6b-f1b1-4241-815d-df93767762c1,Visa,Credit,2984,Online Purchase,14427.22,ZAR,1.0,14427.22,Naspers,5311,Department Stores,West Louis,ZA,False,AUTH289013,Approved,False,True
d701c038-dc96-4643-bd2b-788303eed5b1,2024-07-13,2024-07-14,60e9647e-a04d-46a1-8b8f-e76819c57606,09b9d0bb-c032-4e23-a911-bae00f7df4ca,Visa,Debit,9156,Contactless Payment,5271.0,ZAR,1.0,5271.0,BP SA,7011,Hotels & Motels,Upington,ZA,False,AUTH300026,Approved,True,True
f3f79737-b0a9-46ae-a7b6-fa0214097b63,2021-04-20,2021-04-22,aeff89cd-3c53-4414-b22b-489c1649d441,bd5e639e-5096-4b8e-ab11-dd6fbdee615b,Visa,Debit,5096,Purchase,7212.12,ZAR,1.0,7212.12,Rain,5311,Department Stores,West Elainestad,ZA,False,AUTH866433,Approved,False,True
6767de3d-db4a-47ad-a1e6-1c3253af642c,2024-05-28,2024-05-28,24c74360-9832-4d08-89dd-a00aaef9e898,31e7d721-e2e5-4bc2-8b0f-1c16bf58e45e,Mastercard,Debit,7022,Refund,3793.69,ZAR,1.0,3793.69,Debonairs,5999,Retail Stores,George,ZA,False,AUTH209662,Reversed,False,True
33555f0f-9241-442a-91a2-47215ded0c46,2016-05-06,2016-05-07,232a900f-e0f5-46b1-b3b6-0c6117dea625,27b64371-9beb-43d4-b155-f5264a48d714,Visa,Credit,4783,Contactless Payment,9237.96,ZAR,1.0,9237.96,Debonairs,4814,Telecommunications,West Angela,ZA,False,AUTH244203,Approved,True,True
113cf8b7-6a64-4952-8fd4-d8848a194cf7,2021-12-16,2021-12-18,2bb22dfa-4591-42ad-8ca2-9d8ac28410c2,28720e79-2cb0-4e43-86b0-8b3a863c5f5b,Mastercard,Credit,3523,Purchase,2579.15,ZAR,1.0,2579.15,Spur,4111,Transportation,Williamsmouth,ZA,False,AUTH806584,Approved,False,True
52a0468f-3188-49b5-b20c-83f196072cc4,2018-02-09,2018-02-09,07c7e1bc-65dc-48ff-ab9a-3dce36774fc6,8931f44e-bcba-4267-9d91-cf99c1259d56,Visa,Credit,4650,Contactless Payment,3489.54,ZAR,1.0,3489.54,Tiger Brands,8011,Doctors & Physicians,Tembisa,ZA,False,AUTH263460,Approved,True,True
04b63d34-c827-450d-bbc3-a17d9b08d531,2021-01-01,2021-01-03,2da72a17-96ff-44bc-a3e0-bb5ff6d8ba48,04d8ed45-f4c5-422c-9678-d8c8ce690ee3,Mastercard,Credit,3688,Purchase,6314.06,ZAR,1.0,6314.06,BP SA,4111,Transportation,Port Ashleigh,ZA,False,AUTH695629,Approved,False,True
